 461,세상에서 가장 쉬운 본질육아,지나영,15，040
 462,파친코 2,이민진 외,12，500
 463,원씽(The One Thing)(리커버 특별판),구세희 외,10，000
 464,세상의 마지막 기차역,무라세 다케시 외,9，800
 465,나는 당신이 행복했으면 좋겠습니다,박찬위,9，600
 466,사람을 얻는 지혜,발타자르 그라시안 외,7，590
 469,구궐황도. 8,구중탑,2，900
 470,이별하기 좋은 계절,송민선,2，500
 471,시크릿 여직원 ― 김미주 편,헤이엑,1，500
 473,법련 10월호(2022년),화광신문사 출판국 법련부編,1，500
 476,황태녀의 기사,박유화,1，000
 478,너만 모르는 애정,비애가,1，000
 480,주니어 능률 VOCA: 실력(2023),NE능률 영어교육연구소,10，800
 481,해리 포터와 불사조 기사단 일러스트 에디션,J. K. 롤링 외,49，500
 482,당신， 지금 그대로 좋다,서미태,14，850
 483,건축설비기사실기(23년대비),조성안,51，300
 484,부자의 자세,제이원,13，500
 485,이토록 신기한 IT는 처음입니다,정철환,16，020
 486,당신이 ADHD라고 해서， ADHD가 당신은 아니다,김강우,21，150
 487,종합물가정보 세트(2022년 10월호)(통권623호)(전2권),한국물가정보 편집부,28，500
 488,조정민의 답답답,조정민,13，500
 489,수학도둑 90: 응용편,송도수 외,10，800
 490,자소서 바이블 2.0,면접왕 이형,17，820
 491,푸른 사자 와니니 5: 초원의 바람,이현 외,10，800
 492,과거가 남긴 우울 미래가 보낸 불안,김아라,15，300
 493,박상미의 가족 상담소,박상미,14，400
 494,EBS 만점마무리 봉투모의고사 과학탐구영역 화학1 5회분(2022)(2023 수능대비),EBS교육방송 편집부,5，400
 495,2023 해커스공무원 신민숙 쉬운국어 문학 비문학 필기노트,신민숙,13，950
 496,영어 감정 표현 사전,Sam Norris 외,24，300
 497,EBS 수능완성 과학탐구영역 생명과학1(2022)(2023 수능대비),EBS교육방송 편집부,5，850
 498,진정한 장소,아니 에르노 외,11，700
 499,노이즈: 생각의 잡음,대니얼 카너먼 외,22，500
 500,브라질에 비가 내리면 스타벅스 주식을 사라,피터 나바로 외,16，200
 501,EBS Final 실전모의고사 고등 사회탐구영역 한국지리(2022)(2023 수능대비),EBS교육방송 편집부,5，850
 502,지리의 힘 2,팀 마샬 외,20，700
 503,개념원리 중학 수학 1-2(2022),이홍섭,15，300
 504,운명을 바꾸는 부동산 투자 수업: 실전편,정태익,15，120
 505,집착,아니 에르노 외,9，900
 506,메타버스 2,김상균,16，200
 507,라이트쎈 중등 수학 1-1(2022),홍범준 외,14，850
 508,EBS 수능특강 과학탐구영역 지구과학1(2022)(2023 수능대비),EBS교육방송 편집부,6，120
 509,EBS 수능특강 사회탐구영역 사회·문화(2022)(2023 수능대비),EBS교육방송 편집부,5，580
 510,마더텅 수능기출 모의고사 30회 수학 영역(2022)(2023 수능대비),마더텅 편집부,17，910
 511,자이스토리 고등 영어 독해 실전(2022)(2023 수능대비),수경출판사 편집부,16，650
 512,방구석 미술관,조원재,15，120
 513,나는 장사의 신이다,은현장,15，120
 514,기적의 계산법 9(초등 5학년),기적학습연구소,8，100
 515,해커스 토익 왕기초 RC Reading 리딩,해커스 어학연구소,12，510
 516,EBS 강의노트 수능개념 주혜연의 NEW 해석공식 기출구문(2022)(2023 수능대비),주혜연,8，000
 517,빠작 초등 5~6학년 국어 비문학 독해 5단계,동아출판 편집부,10，800
 518,제로 투 원(리커버 에디션),피터 틸 외,14，400
 519,채사장의 지대넓얕 1: 권력의 탄생,채사장 외,12，600
 520,주식시장 흐름 읽는 법,우라가미 구니오 외,12，600
 521,파리에서 도시락을 파는 여자,켈리 최,14，400
 522,읽으면서 바로 써먹는 어린이 속담: 바이러스 편,한날 외,10，800
 523,포켓몬 한글쓰기 100일 마스터,예림당 편집부,8，000
 524,금융 NCS를 위한 피셋 PSAT 300제(2021),배현우,19，800
 525,현명한 투자자,벤저민 그레이엄 외,20，700
 526,인스타 브레인,안데르스 한센 외,13，500
 527,와인 폴리(매그넘 에디션),Madeline Puckette 외,27，000
 528,뿌리깊은 초등국어 독해력 어휘편 1단계(초등 1-2학년 대상),마더텅 편집부,8，910
 529,팩트풀니스,한스 로슬링 외,17，820
 530,Give and Take(기브앤테이크),애덤 그랜트 외,15，750
 531,스즈키 바이올린 교본 1,세광음악출판사 편집부,10，800
 532,사랑하라 한번도 상처받지 않은 것처럼,류시화,8，550
 533,이토록 공부가 재미있어지는 순간(30만부 기념 매직 에디션),박성혁,13，500
 534,방구석 미술관 2: 한국,조원재,16，650
 535,딥메디슨,에릭 토폴 외,18，000
 536,비폭력대화,마셜 B. 로젠버그 외,16，200
 537,모두를 위한 메타러닝,정창훈 외,23，400
 538,개념+유형 라이트 중학 수학 3-1(2023),비상교육 편집부,17，100
 539,2022 원큐패스 개인정보관리사 CPPG,김창중 외,34，200
 540,위인 탄생의 결정적 순간,고정욱 외,11，700
 541,잘하는 게 뭔지 물으신다면,고정욱 외,11，700
 542,2022 한자능력검정시험 기출예상문제집 8급,한국어문교육연구회,11，700
 543,능률 중학영어듣기 모의고사 22회 Level 2,능률영어교육연구소,11，000
 544,아빠가 아플 때,한라경 외,9，000
 545,서울대 한국어 5A Student's book,서울대학교 언어교육원,22，000
 546,서퍼의 눈. 외전,원제인,500
 547,내 몸을 바꾸는 P스트레칭,문훈기 외,16，200
 548,예비 매3비 매일 지문 3개씩 푸는 비문학 독서 기출,안인숙,14，400
 549,EBS Final 실전모의고사 고등 과학탐구영역 지구과학1(2022)(2023 수능대비),EBS교육방송 편집부,5，850
 550,디딤돌 초등 수학 기본+응용 3-2(2022),디딤돌 편집부,14，400
 551,천일문 입문 Intro 500 Sentences,김기훈 외,15，300
 552,쎈 고등 수학(하)(2022),홍범준 외,13，950
 553,능률보카(Voca) 고교 필수편,NE능률 영어교육연구소 외,11，700
 554,쎈 초등 수학 6-1(2023),홍범준 외,14，850
 555,오버로드 15: 하프엘프 신인(상),마루야마 쿠가네 외,10，800
 556,이코노믹 마인드,김동옥,16，200
 557,개념원리 중학 수학 2-1(2023),개념원리 편집부,15，300
 558,시간이 없다,정찬주,16，200
 559,디딤돌 초등수학 기본+응용 3-1(2023),디딤돌 편집부,14，400
 560,열두 살 경제학교,권오상 외,13，500
 561,읽으면서 바로 써먹는 어린이 수수께끼: 공포 특급,한날 외,11，700
 562,최강의 실험경제반 아이들,김나영 외,14，850
 563,보도 섀퍼의 이기는 습관,보도 섀퍼 외,15，300
 564,EBS 수능특강 수학영역 미적분(2022)(2023 수능대비),EBS교육방송 편집부,5，040
 565,100발100중 중등 영어 3-2 기말고사 기출문제집(동아 윤정미)(2022),에듀원 편집부,12，600
 566,지구 끝의 온실(여름 에디션),김초엽,13，500
 567,쎈 중등 수학 1-1(2022),홍범준 외,14，400
 568,백만장자 시크릿,하브 에커 외,14，400
 569,천일문 GRAMMAR Level 2,김기훈 외,12，600
 570,삶의 격,페터 비에리 외,14，400
 571,낙엽이 속닥속닥,한태희 외,8，100
 572,Clean Code(클린 코드),로버트 C. 마틴 외,29，700
 577,회귀했더니 드래곤의 힘을 얻었다. 2,이우찬,3，200
 581,클라우드 머니,브렛 스콧 외,17，100
 582,엉뚱소심 유령 탐정단 2: 다락방 유령 사건,도리 힐레스타드 버틀러 외,11，700
 583,오늘 좀 그대가 보고 싶네요,전경섭,12，150
 584,디스 이즈 이탈리아(THIS IS ITALIA)(2023),전혜진 외,18，900
 585,숲속의 담 5,다홍,13，500
 586,52주의 뜨개 양말,레인(Laine) 외,26，820
 587,털실타래 Vol.1(2022 가을호),일본 보그사 외,19，800
 588,영어의 마음을 읽는 법,김성우,19，800
 589,부자 엄마， 가난한 엄마,이진화,15，300
 590,한국 교회 트렌드 2023,지용근 외,18，000
 591,보테로 가족의 사랑 약국,이선영,13，500
 592,2022 투자자산운용사 한권으로 끝내기 ver 8.0,유창호,30，600
 593,위라클(WERACLE),박위,13，500
 594,흑뢰성,요네자와 호노부 외,15，120
 595,2023 황변과 함께하는 로스쿨면접 Q (1，2，3) 세트,황정현 외,56，700
 596,이것이 금융논술이다 7.0: 금융기관， 금융공기업편,김정환,22，500
 597,Go Go 카카오프렌즈 25: 네덜란드,김미영 외,13，320
 598,그가 나에게 말하지 않은 것,로라 데이브 외,14，400
 599,흔한남매 과학 탐험대 5: 물리 1,이현진 외,12，600
 600,세상에서 가장 짧은 한국사,김재원,16，020
 601,Crying in H Mart < H마트에서 울다 > 원작,Michelle Zauner,10，300
 602,부의 본능(골드 에디션),우석,15，300
 603,10일 만에 끝내는 해커스 토익스피킹(토스),해커스 어학연구소,17，010
 604,10일 만에 끝내는 해커스 토익스피킹(토스) 스타트,David Cho,17，010
 605,EBS 수능완성 사회탐구영역 생활과 윤리(2022)(2023 수능대비),EBS교육방송 편집부,6，390
 606,채사장의 지대넓얕 3: 폭력의 시대,채사장 외,13，500
 607,EBS Final 실전모의고사 고등 한국사영역(2022)(2023 수능대비),EBS교육방송 편집부,5，850
 608,빨리 하고싶은 두 사람 2,Aki Kusaka 외,5，400
 609,도파민네이션,애나 렘키 외,16，200
 610,지극히 사적인 네팔,수잔 샤키야 외,14，670
 611,비전공자도 이해할 수 있는 AI 지식,박상길 외,17，820
 612,파이썬과 40개의 작품들,장문철,16，920
 613,똑게육아,로리(김준희),19，980
 614,변호사시험법전(2022),현암사 편집부,22，500
 615,디딤돌 초등 수학 기본 3-2(2022),디딤돌 편집부,13，500
 616,해커스 토플 리딩(Hackers TOEFL Reading),David Cho,21，510
 617,쎈 중등 수학 1-2(2022),홍범준 외,14，400
 618,EBS 수능특강 사회탐구영역 생활과 윤리(2022)(2023 수능대비),EBS교육방송 편집부,5，580
 619,오백 년째 열다섯,김혜정,11，250
 620,EBS 수능특강 과학탐구영역 물리학1(2022)(2023 수능대비),EBS교육방송 편집부,6，120
 621,2022 에듀윌 제과 제빵기능사 필기끝장,오명석 외,18，000
 622,맛있는 디자인 포토샵&일러스트레이터 CC(2022),빨간고래(박정아) 외,19，800
 623,빨리 하고 싶은 두 사람 1,Kusaka Aki,5，400
 624,매3문: 매일 지문 3개씩 푸는 문학 수능 기출(2022)(2023 대비),안인숙,15，300
 625,해커스 토익 왕기초 LC Listening 리스닝,해커스어학연구소,12，510
 626,마더텅 수능기출문제집 국어 문학(2022)(2023 수능대비),마더텅 편집부,17，910
 627,해커스 토익 실전 1200제 LC Listening 리스닝,해커스어학연구소,16，110
 628,오십에 읽는 논어(교보문고 특별판 리커버),최종엽,14，400
 629,제과제빵기능사 필기(2022),김연진,18，000
 630,EBS 매쓰 디렉터의 고1 수학 개념 끝장내기(2022),EBS교육방송 편집부,14，400
 631,쎈 초등 수학 5-1(2022),홍범준 외,14，850
 632,지구를 위한다는 착각,마이클 셸런버거 외,19，800
 633,체인소 맨 5,Tatsuki Fujimoto 외,5，400
 634,좋은 기업을 넘어 위대한 기업으로(20주년 뉴에디션),짐 콜린스 외,16，200
 635,더우면 벗으면 되지,요시타케 신스케 외,10，620
 636,스파이 패밀리 5,Tatsuya Endo,5，400
 637,멘탈의 연금술,보도 섀퍼 외,14，400
 638,공정하다는 착각,마이클 샌델 외,16，200
 639,실무에 바로 쓰는 일잘러의 보고서 작성법,김마라,16，200
 640,일품 중등 수학 3(상) 564제(2022),홍범준 외,11，700
 641,토익 단기공략 750+(LC+RC),ETS,16，200
 642,HME 수학학력평가 초4학년(하반기 대비)(2022),최용준 외,8，100
 643,어린이 수수께끼,한날,10，800
 644,역사의 쓸모,최태성,13，500
 645,혼자 공부하는 C 언어,서현우,21，600
 646,나는 소망한다 내게 금지된 것을,양귀자,13，500
 647,쎈 연산 10: 초등 5-2(2022),좋은책신사고 편집부,7，200
 648,떨림과 울림,김상욱,13，500
 649,당신이 옳다,정혜신,14，220
 650,쎈 연산 11: 초등 6-1(2022),좋은책신사고 편집부,7，200
 651,무기가 되는 스토리,도널드 밀러 외,13，320
 652,참을 수 없는 존재의 가벼움,밀란 쿤데라 외,13，500
 653,원칙,레이 달리오 외,31，500
 654,삐뽀삐뽀 119 이유식,하정훈,17，010
 655,백년 목,정선근,15，750
 656,Pachinko (National Book Award Finalist) 애플TV+ 파친코 원작,Lee， Min Jin,12，100
 657,포켓몬스터 썬&문 포켓몬 전국대도감,대원키즈 편집부,8，550
 658,안목,유홍준,18，000
 659,미움받을 용기,기시미 이치로 외,13，410
 660,돈으로 살 수 없는 것들,마이클 샌델 외,14，400
 661,1984,조지 오웰 외,8，550
 662,차라투스트라는 이렇게 말했다,프리드리히 니체 외,9，900
 663,EBS 수능완성 수학영역 수학1·수학2·미적분(2022)(2023 수능대비),EBS교육방송 편집부,8，820
 664,뿌리깊은 초등국어 독해력 어휘편 5단계(초등 5-6학년 대상),마더텅 편집부,8，910
 665,중학영문법 3800제 스타터 예비 중1,마더텅교육 편집부,9，000
 666,나는 30년차 워킹 맘， 몰랑몰랑한 여자입니다,이재진,16，000
 667,슈퍼 팩트,팀 하포드 외,18，900
 668,정주영이 누구예요,이민우,18，000
 669,화이트 스카이,엘리자베스 콜버트 외,16，200
 670,중학영문법 3800제 3학년(2023),마더텅 편집부,13，410
 671,나를 향해 걷는 열 걸음,최진석,15，300
 672,사이보그가 되다,김초엽 외,16，020
 673,칼의 노래,김훈,12，600
 674,당근 쿠키,나두나 외,11，700
 675,오픽노잼 투,오픽노잼(Sam Park),22，500
 676,최소한의 선의,문유석,13，500
 677,위대한 나의 발견 강점혁명,갤럽 프레스,27，000
 678,13일의 단톡방,방미진 외,9，720
 679,마음챙김의 시,류시화 ,11，700
 680,주니어 리딩튜터 스타터 1,NE능률 영어교육연구소,9，900
 681,ABANDONED LOVE. [2ND EP],DEF.,16，300
 682,반도체 삼국지,권석준,18，000
 683,보그(2022년 10월호)(B형),두산매거진 편집부,11，400
 684,2023 이기적 컴퓨터활용능력 2급 실기 기본서 세트,박윤정,20，700
 685,스크루테이프의 편지,C. S. 루이스 외,9，900
 686,천로역정,존 번연 외,12，600
 687,퍼지 FUDGE 2022.11,三榮書房,9，000
 688,오늘도 한 걸음,지수,18，000
 689,워드마스터 중등 실력,박혜란 외,12，150
 690,개념원리 RPM 중등 수학 3-1(2023),개념원리 편집부,14，400
 691,원피스 102: 천왕산,Eiichiro Oda,4，950
 692,스파이 패밀리 9,Tatsuya Endo,5，400
 693,쎈 초등 수학 4-2(2022),홍범준 외,14，850
 694,나는 나로 살기로 했다,김수현 외,14，400
 695,우공비 일일한자 1단계(8급)(2022),신사고초등콘텐츠연구회,9，000
 696,쎈 연산 4: 초등 2-2(2022),홍범준 외,7，200
 697,어쩌면 별들이 너의 슬픔을 가져갈지도 몰라,김용택 ,11，520
 698,Smart Phonics 3 : Student Book (New Edition),이퓨쳐 편집부,12，600
 699,이상적인 연습방법,M.Bruser 외,17，000
 700,욕망의 진화,데이비드 버스 외,17，600
 701,나의 투자는 새벽 4시에 시작된다,유목민,13，900
 702,물고기는 존재하지 않는다,룰루 밀러 외,11，900
 703,우크라이나 전쟁 분석과 한국형 무기개발,황재연,9，800
 704,버린 쓰레기는 다시 줍지 않는다. 2,배고픈밤,4，100
 705,사카모토 데이즈. 6,Yuto Suzuki 외,3，500
 708,불순한 스캔들. 1,리버 진,3，400
 709,회귀했더니 드래곤의 힘을 얻었다. 3,이우찬,3，200
 710,어쩌다 신데렐라 왕궁음모편 이세계에서 왕태자비 시작했습니다. 5,Yumiko Takemura 외,3，000
 711,구궐황도. 6,구중탑,2，900
 712,구궐황도. 4,구중탑,2，900
 713,구궐황도. 9,구중탑,2，900
 715,일하지 않는 두 사람. 16,요시다 사토루 외,2，500
 718,새벽의 연화. 37,MIZUHO KUSANAGI,2，500
 725,후애. 외전,내설,800
 726,브링 더 러브 142화 (141화), 서울미디어코믹스(서울문화사)  ,500
 728,2023 부산광역시교육청 교육공무직원 소양평가 인성검사 3회+실전모의고사 7회+면접+무료공무직특강,SD적성검사연구소,19，800
 729,빈 옷장,아니 에르노 외,13，050
 730,길티 이노센스 5,윤한,5，400
 731,집 구하는 게 너무 어렵습니다,안선생,17，820
 732,마이데이터와 법,이성엽,19，000
 733,이게 다 호르몬 때문이야,마쓰무라 게이코 외,13，500
 734,수상한 지하실,박현숙 외,11，700
 735,월간 물가자료(2022년 10월호),월간 물가자료 편집부,25，650
 736,마더텅 100% 실전대비 MP3 중학영어듣기 24회 모의고사 3학년(2023),마더텅 편집부,12，510
 737,월간최신 취업에 강한 에듀윌 시사상식(2022년 10월호),에듀윌 상식연구소,9，000
 738,대도시의 사랑법,박상영,12，600
 739,도시인의 월든,박혜윤,15，120
 740,중국의 통치 체제 1: 공산당 영도 체제,조영남,35，820
 741,아틀라스 한국사,한국교원대학교 역사교육과 교수진,32，400
 742,2023 선재국어 기출실록(해설 분리형) 세트,이선재,44，100
 743,2023 신용한 행정학 합격노트,신용한,25，200
 744,빌리 서머스 세트,스티븐 킹 외,22，950
 745,재수사 1,장강명,14，400
 746,체인소맨 4,Tatsuki Fujimoto,5，400
 747,차일드 코드,다니엘 딕 외,15，300
 748,최상위 수학 S 초등 5-1(2023),디딤돌 편집부,14，400
 749,알고 있다는 착각,질리언 테트 외,16，020
 750,체인소 맨 2,Tatsuki Fujimoto 외,5，400
 751,새벽달 엄마표 영어 20년 보고서,새벽달(남수진),15，120
 752,빨리 하고 싶은 두 사람 4,Kusaka Aki,5，400
 753,숫자로 일하는 법,노현태,13，950
 754,2022 하반기 렛유인 GSAT 삼성직무적성검사 독학단기완성,정지성 외,21，600
 755,2023 해커스 김종수 로스쿨 면접 200주제: 기본편+심화편+기출해설&자소서편,김종수,59，400
 756,에듀윌 공기업 한국가스공사 NCS+전공 실전모의고사 5회(사무직/기술직),에듀윌 취업연구소,18，900
 757,세 번째 위기， 세 번째 기회,박병창 외,16，200
 758,왜 파타고니아는 맥주를 팔까,신현암 외,15，750
 759,이해원 모의고사 시즌2(2022)(2023 수능대비),이해원,19，800
 760,Do it! 조코딩의 프로그래밍 입문,조동근 외,16，200
 761,2023 선재국어,이선재,42，300
 762,여기는 커스터드， 특별한 도시락을 팝니다,가토 겐 외,13，500
 763,건강의 뇌과학,제임스 굿윈 외,17，910
 764,EBS 만점마무리 봉투모의고사 한국사영역 5회분(2022)(2023 수능대비),EBS교육방송 편집부,5，400
 765,모래알만 한 진실이라도(윤슬 에디션),박완서,14，400
 766,빨리 하고 싶은 두 사람 3,Kusaka Aki 외,5，400
 767,시민의 한국사 1: 전근대편,한국역사연구회,34，200
 768,오래된 기억들의 방,베로니카 오킨 외,17，100
 769,2023 전한길 한국사 합격생 필기노트,전한길,13，500
 770,2022 해커스 SKCT SK그룹 종합역량검사 봉투모의고사,해커스 취업교육연구소,17，010
 771,에그박사 7,박송이 외,13，050
 772,2023 시나공 총정리 컴퓨터활용능력 1급 필기,길벗RD,19，800
 773,이웃집 백만장자(골드 리커버 에디션),토머스 J. 스탠리 외,16，920
 774,체인소 맨 1,Tatsuki Fujimoto 외,5，400
 775,2022 에듀윌 공인중개사 1차 7일끝장 회차별 기출문제집,이영방 외,20，700
 776,저만치 혼자서,김훈,13，500
 777,한 컷 한국사,조한경 외,18，000
 778,금쪽이들의 진짜 마음속,오은영,17，820
 779,거의 모든 전쟁의 역사,제러미 블랙 외,17，550
 780,EBS 수능완성 과학탐구영역 화학1(2022)(2023 수능대비),EBS교육방송 편집부,5，850
 781,소식주의자,미즈노 남보쿠 외,13，950
 782,너의 하늘을 보아,박노해,17，550
 783,해커스 보카 어원편 + 미니 암기장&워크북 세트,해커스어학연구소,10，800
 784,체크체크 교과서편 국어 중 3-2(천재 박영목)(2022),천재교육 편집부,16，650
 785,저 별은 모두 당신을 위해 빛나고 있다,손힘찬(오가타 마리토),13，680
 786,EBS Final 실전모의고사 고등 과학탐구영역 생명과학1(2022)(2023 수능대비),EBS교육방송 편집부,5，850
 787,무엇이 옳은가,후안 엔리케스 외,16，020
 788,면접바이블 2.0,면접왕 이형,17，820
 789,해커스 토플 액츄얼 테스트 스피킹(Hackers TOEFL Actual Test Speaking),David Cho,20，610
 790,개념원리 중학 수학 2-2(2022),이홍섭,15，300
 791,교회를 아는 지식,우병훈,12，600
 792,장군이네 떡집,김리리 외,9，900
 793,H마트에서 울다,미셸 자우너 외,14，400
 794,2022 에듀윌 위험물산업기사 실기 2주끝장,최창률,22，500
 795,우리는 여전히 삶을 사랑하는가,에리히 프롬 외,14，220
 796,늙는다는 착각,엘렌 랭어 외,15，300
 797,벌거벗은 세계사: 사건편,tvn<벌거벗은세계사>제작팀,20，700
 798,럭키 드로우,드로우앤드류,14，400
 799,잘 살아라 그게 최고의 복수다,권민창,13，500
 800,해커스 토플 리딩 베이직(Hackers TOEFL Reading Basic),David Cho,16，920
 801,EBS 수능특강 과학탐구영역 화학1(2022)(2023 수능대비),EBS교육방송 편집부,6，120
 802,2022 켈리 지텔프 G-POINT 33 (문법편),켈리,23，400
 803,마더텅 고등 지구과학 1 수능기출 모의고사 35회(2022)(2023 수능대비),마더텅 편집부,10，710
 804,해커스 토익 LC 리스닝(Listening) 토익 기본서,David Cho,16，920
 805,진짜 하루만에 끝내는 퍼스널 컬러,정지민,24，210
 806,한 권으로 끝내는 해커스 토익 700+ (LC+RC+VOCA),해커스 어학연구소,17，820
 807,쎈 초등 수학 4-1(2022),홍범준 외,14，850
 808,ETS 토익 정기시험 기출입문서 RC 리딩,ETS,13，500
 809,N기출 고등 수학 영역 수학1+수학2 3점 집중 수능기출 문제집(2022)(2023 대비),미래엔콘텐츠연구회,12，150
 810,마더텅 수능기출문제집 고등 사회·문화(2022)(2023 수능대비),마더텅 편집부,17，910
 811,마더텅 수능기출문제집 국어 언어와 매체(2022)(2023 대비),마더텅 편집부,13，410
 812,해커스 토익 실전 1200제 RC Reading 리딩,해커스어학연구소,16，110
 813,거꾸로 읽는 세계사,유시민,15，750
 814,위풍당당 여우 꼬리 1: 으스스 미션 캠프,손원평 외,10，800
 815,가짜 모범생,손현주,10，800
 816,그냥 하지 말라,송길영,15，300
 817,해커스 토익 실전 1000제 1 RC Reading(리딩) 문제집,해커스 어학연구소,10，710
 818,쎈 연산 8: 초등 4-2(2022),홍범준 외,7，200
 819,해커스 OPIc 오픽 Advanced 공략,해커스 오픽연구소,14，310
 820,월가의 영웅,피터 린치 외,23，400
 821,숲속의 자본주의자,박혜윤,13，500
 822,완전한 행복,정유정,14，220
 823,부의 시나리오,오건영,16，200
 824,죽이고 싶은 아이,이꽃님,11，250
 825,생각하라 그러면 부자가 되리라,나폴레온 힐 외,16，200
 826,푸른 사자 와니니 3: 새로운 약속,이현 외,9，720
 827,엔드 오브 타임,브라이언 그린 외,19，800
 828,나도 아직 나를 모른다,허지원,13，320
 829,체인소 맨 3,Tatsuki Fujimoto,5，400
 830,5번 레인,은소홀 외,11，250
 831,스파이 패밀리 4,Tatsuya Endo 외,5，400
 832,빅터 프랭클의 죽음의 수용소에서,빅터 프랭클 외,11，700
 833,스파이 패밀리 3,Tatsuya Endo 외,5，400
 834,무례한 시대를 품위 있게 건너는 법,악셀 하케 외,13，500
 835,영어 회화의 결정적 단어들,서영조,13，500
 836,유튜브 영상 편집을 위한 프리미어 프로,조블리(조애리),20，700
 837,내가 죽으면 장례식에 누가 와줄까(너나들이 리커버 에디션),김상현,13，500
 838,얇빠 수능독해 얇고 빠른 미니 모의고사 10+2회: 기본,NE능률 영어교육연구소 외,9，900
 839,최상위 수학 초등 4-2(2022),디딤돌 편집부,13，500
 840,선량한 차별주의자,김지혜,13，500
 841,주술회전 0(외전): 눈부신 어둠,Gege Akutami 외,4，500
 842,주니어 리딩튜터 Level 1,NE능률영어교육연구소,10，800
 843,튼이 이유식,정주희,19，800
 844,연금술사,파울로 코엘료 외,10，800
 845,헌법,대한예수교장로회총회 출판부,9，000
 846,파과,구병모,12，600
 847,도서관을 훔친 아이,알프레도 고메스 세르다 외,11，250
 848,기탄수학 H-1,기탄교육 편집팀,4，500
 849,기탄수학 H-3,기탄교육 편집팀,4，500
 850,데미안(리커버 한정판)(초판본)(1919년 오리지널 초판본 패브릭 에디션),헤르만 헤세 외,10，800
 851,신경 끄기의 기술,마크 맨슨 외,13，500
 852,기본 수학의 정석 수학1,홍성대,15，750
 853,고구마구마(반달 그림책)(리커버:K 특별판),사이다 외,11，700
 854,어휘끝 고교기본,김기훈 외,11，250
 855,달리기를 말할 때 내가 하고 싶은 이야기,무라카미 하루키 외,13，050
 856,시지프 신화,알베르 카뮈 외,10，800
 857,브릭스 리딩 Bricks Reading 30 2,Bricks 편집부,13，500
 858,기독교 강요(1536년 초판),존 칼빈 외,14，400
 859,이상한 엄마,백희나,10，800
 860,감동이 있는 교회는 첫인상부터 다르다,마크 L. 왈츠 외,11，700
 861,The Giver,Lois Lowry,5，400
 862,소년이 온다,한강,12，600
 863,토끼전,장재화 외,11，700
 864,장수탕 선녀님,백희나,9，900
 865,침묵의 봄,레이첼 카슨 외,16，200
 866,책은 도끼다,박웅현,14，400
 867,사도행전적 교회를 꿈꾼다,하용조,12，600
 868,호밀밭의 파수꾼,제롬 데이비드 샐린저 외,7，200
 869,칼 같은 글쓰기,아니 에르노 외,11，700
 870,죽은 시인의 사회,N.H.클라인바움 외,11，250
 871,157에 45 독거방 오세비 제2시집,오세비,8，500
 872,광명진언 기도법,일타,2，700
 873,낯선 기술들과 함께 살아가기,김동광 외,11，700
 874,프로일잘러,유꽃비,14，400
 875,Present: 행복 다이어리북(만년형)(오렌지),최인철 외,14，400
 876,서강 한국어(New) 1A : W/B,서강대학교 한국어교육원,9，500
 877,별들도 눈 감은 밤,희수,1，000
 878,어린이 매일성경(저학년)(2022년 11/12월호),성서유니온선교회 편집부,3，800
 879,IB로 그리는 미래교육,조현영,17，000
 880,내 마음을 알아주는 그림책빵집 1호점,신현재 외,10，800
 881,나는 빵점!,한라경 외,11，700
 882,소년과 두더지와 여우와 말,찰리 맥커시 외,16，200
 883,리더스뱅크 Reader's Bank Level 7,이장돌,11，700
 884,글씨 바로쓰기 경필 속담편 고학년 1,그루터기,7，740
 885,네이티브 영어표현력 사전,Changsoo Lee(이창수),22，500
 886,아픔이 길이 되려면,김승섭,16，200
 887,전두환 리더십,지만원,18，000
 888,EBS 만점왕 초등 수학 4-2(2022),EBS교육방송 편집부,12，150
 889,EBS 만점왕 초등 수학 3-2(2022),EBS교육방송 편집부,11，700
 890,리더를 위한 멘탈 수업,윤대현 외,15，750
 891,몬스터 차일드,이재문 외,10，800
 892,부의 대이동,오건영,15，300
 893,괜찮아， 천천히 도마뱀,윤여림 외,11，700
 894,엉덩이 날씨,사카마키 메구미 외,11，700
 895,도깨비폰을 개통하시겠습니까?,박하익 외,9，720
 896,다이어트 학교,김혜정,9，900
 897,AFTER LIKE [싱글 3집] [JEWEL VER],IVE(아이브),11，100
 899,땅은 잘못 없다,신민재,19，800
 900,비즈니스의 미래,야마구치 슈 외,14，400
 901,세대 감각,바비 더피 외,16，200
 902,해커스 일본어 첫걸음: 기초20일 독학 완성!,해커스 일본어연구소,12，510
 903,기적의 계산법 10(초등 5학년),기적학습연구소,8，100
 904,자이스토리 영어 독해 기본(2022),수경출판사 편집부,15，750
 905,예수님의 사람 2,유기성,12，600
 906,우공비 일일독해 4-A단계(초등 4학년),좋은책신사고 편집부,9，000
 907,뿌리깊은 초등국어 독해력 3단계(초등 3-4학년 대상),마더텅 편집부,8，910
 908,Rose Lee의 Grammar Holic,Rose Lee,5，000
 909,Charlotte's Web (Newbery Honor Book， 1953) <샬롯의 거미줄> 원서， 미국판,E. B. White 외,5，650
 910,소소낭만 일본 소도시 여행(2023~2024 최신판),우승민,16，200
 911,사진으로 보는 우리 문화유산,강형원 외,17，550
 912,소설 보다: 가을 2022,김기태 외,3，150
 913,2022 박문각 공인중개사 김백중 최종요약서 1차 부동산학개론 이론총정리+족집게 100선,김백중,10，800
